SNO,TWEET_TEXT,label_ps
315330,@OfficialJoelF Ugas right before the goleman bridge is restocking on that gas!! HOLLA,1
315550,everybody gassin up their gfs under this post is so cute!!!!!!!! ???? https://t.co/XAVLFh7bRL,0
315637,Everyone's filling up on gas when they should be filling up xanax prescriptions. Y'all are giving me mad anxiety. Chill on the hurricane RTs,1
315649,guess I'll be ridding my bike around town. I don't have enough patience to wait in line for gas @ wawa or enough gas to burn looking for gas,1
315804,That boy off the good gas https://t.co/NMI4zacrmA,0
315829,Hurricane Irma is reminding of Black Friday for gas and food lol,1
315935,i'd rather run out of gas than pay for the shit at this point,0
316074,Anyone know where there's gas in Kendall area?,1
316230,@lilkocott I wish plane tickets have been sold out since Monday &amp; we have a huge gas shortage ??,1
316592,where can i find propane gas???? RT,0
316861,Gobierno corrupto tiene recuperar $$$ lo que dijo gastar y NO gasto por #Irma. A subir combustibles!! @informaciondig @EdenSDX @nieves_rd,0
316968,@dap2cool Man I saw gas for 4.50 ??,1
317330,bet chu they be mad cause im smoking gas ??.,0
317367,Anyone fleeing the state from this Day After Tomorrow Ass hurricane be sure to use gasbuddy to see where you can get gas!,1
317599,Seth Rogen at Universal and I'm here trying to safe gas. Fuck my life.,0
317643,All u dumb retards putting gas in ur whip..,0
317651,Seth Rogen at Universal and I'm here trying to save gas. Fuck my life.,0
317833,Go put gas in ur car then go back to ur house and wait for the hurricane ??,1
317837,The fight for gas has now begun here in Tally &amp; all I can think of is WHY ARENT ALL GAS TRUCKS EN ROUTE TO FL. All of FL is tryin 2 evacuate,1
317915,ok seriously if you're looking for gas use the GasBuddy app it's amazing we just got gas with no wait!!!!!!!! #HurricaneIrma #GasBuddy,1
317993,Crusin on half a tank of gas and still have to drive home from Gainesville so pray for me y'all,0
318188,@cspanf3 the rest of the gas is in the back! #EvacFuel https://t.co/qltEUWVQYM,0
318231,The shell by cinemark is the best place to get gas. Line goes by quick and it's organized. Stay fueled and stay safe my G's,1
318249,"Was among last @ Sams Club. Traffic jam on University Av for Gas at Marathon, Shell is out. There is gas at stations by I-75 Newberry exit.",1
318258,UPDATE: The Marathon gas station next to @hodgesu still has gas.,1
318319,FPL says they're powering down the nuclear plants but the natural gas plants will stay in and some communities will still have power,0
318326,"Both gas stations on Palm Avenue and 41st St in @cityofhialeah have gas with minimal wait 
#hurricaneirma #Gasshortage",1
318350,"Both gas stations on Palm Avenue and 41st St in @cityofhialeah have gas with minimal wait 
#hurricaneirma #Gasshortage",1
318951,@rushlimbaugh is such a colossal gas bag and hypocrite. https://t.co/bCqpf23ZUN,0
319029,Caribbean Food is so gas bruh,0
319084,"@OfficialJoelF Marathon on sw 40th street, by burger king has gas, theres a line but its moving quickly. Regular only $2.69",1
319345,Raceway and chevron has gas,1
319395,Looking for gas? A lot of stations are out. But they have it at the Mobil at 9th Av/49th St N in St Pete. #tbtIrma,1
319430,And the gas shortage begins... https://t.co/MkW4CY7AuT,1
319581,If you don't mind going to the hood chevron and raceways have gas on moncrief,1
319794,Ice and gas @ 12th Avenue Shell https://t.co/e2tD7uHfpg,1
320049,gas on NW 27 Ave 41 St Miami no line #Brownsville,1
320147,"If @TMobile can give us some discounts on gas next Tuesday, that'd be great. #HurricaineIrma #FloridaFolks #TmobileTuesdays",0
320272,@margaretpottah Download gas buddy !,0
320336,@7ElevenCares employee w/ accent&amp;glasses is a complete jerk. kicked me off premises while I'm trying 2 find gas in the midst of Irma. #irma,1
320707,Finally found a gas station with gas ????,1
321084,#costco at #PembrokePines  has gas #IrmaHurricane2017 #florida. #BrowardCounty https://t.co/EaMEHLC4e6,1
321277,This guy blocked my path to turn into the gas station and then he saw me fake crying so he backed up for me lmao. luv ya bro.,0
321305,"To the old fart that cussed me out because I """"""""wasn't doing my job"""""""" your welcome for your gas BTW",0
321321,Irma: No water. No gas. We panicked. Now let's share. https://t.co/NJ3bZmbrhE,1
321413,#HurricaneIrma : No water. No gas. We panicked. Now let's share. https://t.co/NJ3bZmbrhE,1
321803,"It took me 5 hours to find and get gas, 5 FREAKING HOURS",1
322366,"@smoooshii Lol not """"""""good"""""""" but niggas down here preparing. Fights breaking out at gas stations and supermarkets",1
322574,I'm down south smokin on the same gas ya favorite rapper smokin,0
322798,@GiselaOnt Lmfaooo chill you're good don't waste yo gas for 4 dollars ??,0
322830,Costco Royal Palm has gas and no lines,1
323205,"living in North Florida rn:if you want to get food, you can't. If you want to get gas, you'll sit in line 30 minutes and get none",1
323391,Pumping my own gas is soooo weird and annoying??,0
323603,@realDonaldTrump Mr Presidente you need to do something about 7/11 gas stations it's taking advantage on Irma Hurricane. stop this mofos,0
323904,"@FLGovScott Last thing I'm thinking about is """"""""Apparel"""""""" it won't feed me nor give rides to places.We need gas &amp; food in @MiamiDadeCounty",0
323909,Get your Pony on! Red Pony Music Hour now airing on WGOT 100.1 fm. Check it out on the way to search for gas and water. #Gainesville,1
324182,just used my precious gas to go to Starbucks to get a PSL before the storm but OFC they're closed... thx irma,0
324296,#IrmaFL My life my children's life millions of other in peril and they are playing politics with it what do u do cant leave road jam no gas,1
324393,I will become price gouging's #1 fan if a gas tanker full of premium gas will come to Jax Beach me and let me pay to fill up my car #Irma,0
324707,"We still have fuel!
4oz isobutane canisters: 7 remaining
32oz white gas cans: 10 remaining",0
324792,BP on 17th street has gas!!??,1
324905,@Mxnfi i think its more to keep order of all the panic at gas stations and stuff,1
324962,i've been trying to get gas now for over an hour #hurricanirma,1
325071,Other than being a nervous wreck and liking gasoline I'm fine Sunday and Monday are going to be different... ?? https://t.co/UHRVO28JM3,0
325431,Nothing more sketchy than driving around with a quarter of a tank and every gas station around you is closed,1
325480,Just re-up on water. Hml for the gas. Water bottle- $5 24 pk- $50,0
325773,This hurricane prep idea was cool until I realized that I cant go anywhere or do anything for a while that'll use my emergency money or gas,0
325778,FL state police helping direct traffic at gas station on FL turnpike. Folks getting away from #Irma https://t.co/OS2shekfpH,1
326314,"We're evacuating to New Orleans if you'd like to donate to help us with gas, food, &amp; hotels. Please do so via PayPal to sullysavage89@gmail",1
326561,Hurricane #Irma is approaching #Florida find shelters and gas click here: https://t.co/WrCG1DwyIh https://t.co/foPdJjDz0j,1
326646,"Between that, gas prices/gas shortages. Imma just take my chances of my how's being torn to shreds https://t.co/e6l921RxwY",1
326750,Reisorganisatie TUI evacueert gasten uit Florida https://t.co/Rn85VzLdw8 via @NUnl.,0
326773,Dad paid$1 for $25 of premium gas,0
326865,I've seen cars just suddenly slow to a stop in Citrus County. Out of gas. Now what do you do? #IrmaHurricane2017,1
327077,Find #shelter from #Hurricane #Irma and #gas at Click here: https://t.co/qaMVrveSfF https://t.co/hFF0VLuCuN,1
327328,People out here cussing each other out over gas lmfao I love it.,1
327491,Damn so this guy waited in a long as line for gas . &amp; there's no premium .... LMFAOOO ???????? he mad asf,1
327809,Everyone from #Florida is stealing all our gas #atlanta,1
327834,Let me reiterate... two roads out of Florida + MILLIONS driving out = AWFUL traffic + no gas = I CANNOT LEAVE.,1
327897,"4th St Rally is open tonight and will be open tmw until 2pm. I got gas there. And beer, obviously. #IrmaFlorida # https://t.co/fgOeuOx3dG",0
328445,Did I miss something...why are grocery stores in Coweta County out of H2O? And why are people lined up at all the gas stations?,1
328692,Nothing will give you anxiety like getting gas before a hurricane with everyone else in Florida,0
328869,"these guys at the gas station gave me a weird look for crying, they didn't realize i've been looking for gas for 2 hours",1
328998,Me looking at all these people that waited last minute to get their hurricane supplies and gas for their car https://t.co/HkcNNIFayB,0
328999,Well gas stations are officially a shit show,0
329234,We're seeing gas and water shortages in Atlanta!!!!  It's getting real. #beprepared #besafe #hurricaneirma #epicstorm,1
329458,"ppl trying to evacuate and i just saw 6 GSPS just chillin at the gas station ready to hand out tickets. man wyd, ppl tryna leave asap. chill",0
329553,Every gas station is fucking sold out wtf,1
329672,Employees at @Wawa directing traffic in &amp; out for gas. Well done &amp; thank you! #HurricanIrma,1
330939,Gas station on 107 ave and Kendall Drive has gas. Spread the word! #Miami #HurricaneIrma #Hurricane,1
331119,The gas stations in Fulton are already running low on gas ???????,1
331819,Bruh I need gas ??,0
331844,Niggas in Florida headed to the gas pumps like https://t.co/oWly5d4dGc,0
331901,@Y100MIAMI Chevron on SW 8th and 60th ave  has gas. Short line,1
332533,"@AGPamBondi talk about price gouging, some gas stations are charging a one dollar surcharge on top of the price of the highly inflated gas!",1
332852,Where can I get gas,1
333001,Just watched the gas pump I've been waiting 30 min for run out of gas #Irma,1
333059,Who has gas ??,1
333668,People really fighting over gas ?? https://t.co/S9HKHgzWN6,1
333711,Hell is driving around in 91 degrees with the windows down and no AC just to save gas,1
334910,Next tweet ! I got a full tank I'm not trying to be out of gas lol https://t.co/6qcwu2FqEq,0
335105,Stay gassed up thru the hurricane,0
335118,Driven 170miles in 8 hours. Gas stations empty with the very few with gas having lines a quarter mile long. Gridlock. #Irma #evacuation,1
335155,"@ElvisDuranShow I did not leave coconut grove... no place to go, four dogs and long gas lines. I think we are ready! https://t.co/zS72v8Uw6T",1
335362,@news965wdbo Loews on sr 200/I-75 in Ocala is STOCKED UP with gas tanks and bunch of water 3.99,1
335382,Idk bout y'all but gas prices too high to be evacuating ??,1
336243,thankful for sierra for coming to get my car and getting gas ??,0
336273,If anyone needs gas the shell on Hialeah gardens Blvd has a lot with very small lines hey close at 6,1
336380,Tallahassee has 3 shelters open and gas #irma #floridashelters #floridians #HurricaineIrma,0
336496,301 is sparse and gas available. https://t.co/cBQt2d1uXl,0
336829,The storm is bringing out the best in folks or the absolute worst. People are sharing the last case of water or pulling a gun over gas.,1
337084,"@kaesser Stay safe, and hope you find gas!",1
337456,"Hurricane Irma: Massive effort to ship fuel into Florida, ease gas shortages https://t.co/abruHamVqP",1
337515,"Car owners: Damn there's no gas anywhere!!
Prius owners: https://t.co/TnZXCA01w1",1
337567,Who has gas...  WAWA ?? @ Wawa https://t.co/Z66Zkn05jE,1
338100,"Circle K on 34th is a good spot to get gas right now in Gainesville. Plenty of pumps, lines moving fast. I got in and out in 10 mins.",1
338608,People are literally crazy I'm just trying to get gas to go to work lol,1
338756,Lemme just collect all this gas money so I can make it to Maryland and back ????,0
339135,"And gas is running out wtf (@ Texaco in Monroe, GA) https://t.co/fIydtYfNlT",1
339650,Gas station on Weston road next to ale house has gas and no line,1
339808,"Callahan is out of gas til next tuesday :,)))",1
339903,@RatedB_RAD I'm out here hustling gas money just so I can leave town ?? FAMU is playing with my feelings rn,0
